P,512,Ananke,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-7.719797237810762e8,2.22887156596719e8,1.992948785340671e7,-6.53041500494687,-12.68029391906616,-1.310993977420726,
P,513,Leda,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-7.69680035686855e8,2.478747978751913e8,1.23177320910586e7,-7.531806361194127,-11.40139254564188,-0.5946392704172556,
P,514,Thebe,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-7.732012392363594e8,2.39158495088196e8,1.631027974792215e7,-8.512469103284218,11.97761406960456,1.187393272464085,
P,515,Adrastea,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-7.733589807411767e8,2.392356796517153e8,1.630743058656408e7,-32.1883039811545,2.09516387831553,0.2269636193056211,
P,516,Metis,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-7.735207569749576e8,2.391939451330436e8,1.630351863727957e7,-22.21935082029109,-37.65012580323079,-1.047474386792574,
P,517,Callirrhoe,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-7.757533477368618e8,2.278587426806902e8,2.2993672850605e7,-7.586178100176313,-11.01967507861353,0.5401458475863121,
P,518,Themisto,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-7.678574556612074e8,2.359147411278406e8,2.070545156332275e7,-2.039036005876142,-9.23329032717064,-2.009758557501731,
P,519,Megaclite,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-7.727990592793595e8,2.205484111092857e8,2.772639901564865e7,-6.359930813110262,-12.39290421109216,0.6792512176008962,
P,520,Taygete,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-7.570172999956392e8,2.219546353938729e8,2.159129768683967e7,-5.097547793694805,-13.79390785857601,0.5516022289507134,
P,521,Chaldene,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-7.517164675181893e8,2.364500480560847e8,1.271863064829554e7,-5.098407965917913,-14.04941667172142,-0.2345233176317256,
P,522,Harpalyke,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-7.753017060065664e8,2.214437118584492e8,1.681897570790015e7,-6.355159754245073,-11.70608619569031,-1.474026053712363,
P,523,Kalyke,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-7.470118165264328e8,2.320404046991979e8,2.140843130116165e7,-4.676983021499585,-13.70588504173758,-0.16392817855633,
P,524,Iocaste,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-7.67862507109833e8,2.245011295635577e8,2.081231120721827e7,-6.91057934201757,-11.93943898238183,1.192442212660276,
P,525,Erinome,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-7.61661778220674e8,2.62713077062048e8,1.17076336075635e7,-2.559576968036622,-13.09503490671619,0.5575722320798944,
P,526,Isonoe,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-7.940900609263837e8,2.212863910828238e8,1.381006607884176e7,-5.331439802911059,-10.57376886967957,0.623815879240389,
P,527,Praxidike,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-7.871147824077669e8,2.21714455487714e8,2.973539537873444e7,-5.244679156046113,-10.43867688093112,-0.09843620508773698,
P,528,Autonoe,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-7.895908964205375e8,2.509631464973597e8,1.282199154339191e7,-3.443487215158113,-9.514825928402884,-1.044604812932648,
P,529,Thyone,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-7.84288081514078e8,2.520228068188201e8,2.020578225484073e7,-2.531747289922913,-9.77372730538602,-1.296416078768435,
P,530,Hermippe,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-7.957091334107801e8,2.329928425268974e8,1.374475997333421e7,-4.073044564829941,-9.904544553700983,-0.9291221072401563,
P,531,Aitne,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-7.903109271579683e8,2.570259940276133e8,1.011709274760985e7,-2.999163821038205,-9.97429951986502,0.2556018083735201,
P,532,Eurydome,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-7.795401996925006e8,2.501571071081155e8,1.014297913117906e7,-0.6551685965143266,-10.78477090005727,-0.1139529364529532,
P,533,Euanthe,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-7.927176572038743e8,2.477562839295917e8,2.410872135561253e7,-3.716693148570247,-9.788614818975857,-0.8062495293732974,
P,534,Euporie,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-7.640757061146652e8,2.517279661203086e8,2.42192816664221e7,-2.315671531132975,-13.89930010451036,1.017400064035825,
P,535,Orthosie,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-7.637768798781941e8,2.44435184142089e8,9.77520756842336e6,-2.876514097657405,-15.27858287577445,-0.7547963964199988,
P,536,Sponde,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-7.696578577417372e8,2.123324150587771e8,1.298460057054326e6,-5.459109796865256,-12.64508770309058,0.03463563182259932,
P,537,Kale,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-8.004537233731039e8,2.419323025801624e8,1.174983732020123e7,-3.567624964319118,-9.973052004951747,0.4939098667456165,
P,538,Pasithee,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-7.92352562629766e8,2.196942473788482e8,1.726608982677348e7,-4.897764017581518,-10.2273386567785,-0.3622785975438512,
P,539,Hegemone,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-7.644768381951412e8,2.095781133377126e8,2.900373499482124e7,-5.350960332182508,-12.38613262803768,-0.01120929476648413,
P,540,Mneme,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-7.796103319721324e8,2.210637314893666e8,1.835244419278288e7,-6.369027516871387,-11.927131398964,-1.06248892586183,
P,541,Aoede,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-7.53457593305445e8,2.342346155431889e8,5.358902704730362e6,-3.664192469209176,-14.18861349249875,-0.2886313403673899,
P,542,Thelxinoe,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-7.902728932386284e8,2.362063994086803e8,2.269042074031046e7,-4.303446648718284,-9.356414433520936,1.370447496768159,
P,543,Arche,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-7.820740781514746e8,2.553891691961322e8,1.162378792624721e7,-1.761961630988481,-10.21135683649493,0.2139121771745236,
P,544,Kallichore,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-7.666716842350049e8,2.179707565514506e8,1.794097678536618e7,-5.96389755700622,-13.20165739981475,-0.3508758365857911,
P,545,Helike,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-7.516194016396165e8,2.335022050657787e8,2.020360871370476e7,-4.391410338907645,-13.95629918950921,-0.6956852941321596,
P,546,Carpo,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-7.620691618238052e8,2.436475094149973e8,1.809329839991255e7,-6.074837629532162,-10.44741446231619,2.75943529363588,
P,547,Eukelade,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-7.544794747777228e8,2.618571545269643e8,1.198981069933841e7,-2.962102990759761,-13.11555471996168,-0.3122582518057273,
P,548,Cyllene,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-7.608514277456033e8,2.233729674139479e8,1.834350540862796e7,-4.537378364677438,-14.27428237105578,1.251081216446184,
P,549,Kore,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-7.528266461082448e8,2.287617339402639e8,2.982016195172043e7,-5.388946873040002,-13.25076089231795,0.880401579062176,
P,550,Herse,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-7.988839718209313e8,2.387887702530754e8,1.725144979680543e7,-4.410789465240224,-9.822861553073967,-0.3970461641978456,
P,551,2010J1,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-7.617140550262116e8,2.137572240871339e8,2.176338864612144e7,-5.439943216035152,-13.00425746021846,0.5016466557193935,
P,552,2010J2,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-7.922803864707203e8,2.254837104969815e8,1.308828864577098e7,-5.263602908413612,-10.51983948038722,-0.996455407345429,
P,553,Dia,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-7.634005714602151e8,2.455025523119664e8,2.157118354480909e7,-5.885419083993215,-9.668491616957835,-0.7610298514274856,
P,599,Jupiter,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-7.734162356866518e8,2.391202074077309e8,1.630243024312106e7,-4.010793457551997,-11.86639471147407,0.1391121750379449,
P,601,Mimas,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-5.557585322801881e8,-1.389242544584401e9,4.619385933347797e7,-4.652765771374641,2.121259609298237,-2.431404866320602,
P,602,Enceladus,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-5.557748897182196e8,-1.38959524257895e9,4.638238119057101e7,20.59696601089898,-1.409614415601129,-2.606281289433156,
P,603,Tethys,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-5.558167739688345e8,-1.389650431984178e9,4.641110696493572e7,19.74369763976641,-3.439309731622421,-1.277589358676576,
P,604,Dione,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-5.561841862785083e8,-1.389492180156092e9,4.636778777118856e7,11.96416925884735,-12.07078898770843,3.814227057604564,
P,605,Rhea,2.4573875e6, A.D. 2015-Dec-31 00:00:00.0000,-5.556365101822325e8,-1.389828823128109e9,4.648931391034263e7,16.28500083682553,-1.092330332562759,-2.305990736302042,
